! Tabulated data for the complex refractive index of seawater in the range 0.962-14999.6 cm^-1 (28.8-449677 GHz)
! Pure water refractive indices are based primarily on data at 273 K and 298 K from
! Rowe et al., J. Geophys. Res. 125 (2020) 10.1029/2020JD032624.
! Data from Pinkley and Williams, J. Opt. Soc. Am., 66, 554-558 (1976) are used to supply a correction to pure
! water values due to ocean salinity. The salinity correction is interpolated onto the Rowe et al. spectral
! grid - the correction is only considered reliable in the range 500-5000 cm^-1 and is elsewhere set to zero.
! The temperature dependent data of Newman et al., Q. J. R. Meteorol. Soc., 131, 2539-2557 (2005)
! are used for the interval 770-1230 cm^-1. Newman et al. seawater data are converted to pure water equivalents
! by subtracting the correction of Pinkley and Williams - these values are merged with the Rowe et al. data
! outside this range over an interval of 250 cm^-1.
! The refractive index is modelled to vary linearly with temperature. For water temperature T in degrees C,
!   pure water refractive index (real) n(T) = n_T0 + (T - 0.0)*coef_n for n_T0 at 0.0 degC
!   pure water refractive index (imag) k(T) = k_T0 + (T - 0.0)*coef_k for k_T0 at 0.0 degC
! where n_T0, k_T0 are the real and imaginary parts of the refractive index at 0.0 degrees C (273.15 K) and
! coef_n, coef_k are coefficients describing the linear change in each per 1.0 degree C change in temperature.
! The salinity correction of Pinkley and Williams is added to pure water values at temperature T:
!   salt water refractive index (real) n(T,SSS) = n(T) + n_salt_corr*(SSS/standard_salinity)
!   salt water refractive index (imag) k(T,SSS) = k(T) + k_salt_corr*(SSS/standard_salinity)
! where the sea surface salinity (SSS) is in psu (g/kg). Pinkley and Williams (1976) used standard sea water
! according to the prescription of Lyman and Fleming, J. Marine Res., 3, 134 (1940). Table VII in
! Lyman and Fleming gives a sum standard_salinity = 34.482 g/kg by which SSS is scaled.
! Newman et al. investigated how the difference in saltwater versus pure water emissivity varied with
! temperature and found no significant temperature dependence of the salinity correction.
!
! wavenumber (cm^-1),  n_T0,           k_T0,          coef_n,         coef_k,      n_salt_corr,    k_salt_corr
  9.25641080e+01  1.98638697e+00  3.77669912e-01 -3.62231163e-04  3.28187926e-03  0.00000000e+00  0.00000000e+00
  9.35283410e+01  1.98538733e+00  3.80120576e-01 -3.91112324e-04  3.23664132e-03  0.00000000e+00  0.00000000e+00
  9.44925750e+01  1.98430615e+00  3.82693569e-01 -4.27020715e-04  3.18926183e-03  0.00000000e+00  0.00000000e+00
  9.54568090e+01  1.98316037e+00  3.85303191e-01 -4.54865931e-04  3.14200701e-03  0.00000000e+00  0.00000000e+00
  9.64210420e+01  1.98196454e+00  3.87912939e-01 -4.90406332e-04  3.09559381e-03  0.00000000e+00  0.00000000e+00
  9.73852760e+01  1.98071609e+00  3.90522950e-01 -5.17401114e-04  3.05086582e-03  0.00000000e+00  0.00000000e+00
  9.83495090e+01  1.97940120e+00  3.93256176e-01 -5.51350019e-04  3.00250351e-03  0.00000000e+00  0.00000000e+00
  9.93137430e+01  1.97799025e+00  3.96037620e-01 -5.75676877e-04  2.95346486e-03  0.00000000e+00  0.00000000e+00
  1.00277980e+02  1.97653263e+00  3.98819177e-01 -6.07110895e-04  2.90518319e-03  0.00000000e+00  0.00000000e+00
  1.01242210e+02  1.97498313e+00  4.01600988e-01 -6.28466979e-04  2.85858356e-03  0.00000000e+00  0.00000000e+00
  1.02206440e+02  1.97339065e+00  4.04449038e-01 -6.57644891e-04  2.81112085e-03  0.00000000e+00  0.00000000e+00
  1.03170680e+02  1.97167640e+00  4.07330133e-01 -6.77326703e-04  2.76342213e-03  0.00000000e+00  0.00000000e+00
  1.04134910e+02  1.96993707e+00  4.10211274e-01 -7.04840624e-04  2.71595785e-03  0.00000000e+00  0.00000000e+00
  1.05099140e+02  1.96808950e+00  4.13092598e-01 -7.22645042e-04  2.66971904e-03  0.00000000e+00  0.00000000e+00
  1.06063380e+02  1.96622270e+00  4.16019514e-01 -7.48674925e-04  2.62309071e-03  0.00000000e+00  0.00000000e+00
  1.07027610e+02  1.96420471e+00  4.18974754e-01 -7.65282022e-04  2.57595818e-03  0.00000000e+00  0.00000000e+00
  1.07991850e+02  1.96218050e+00  4.21929937e-01 -7.89967011e-04  2.52837702e-03  0.00000000e+00  0.00000000e+00
  1.08956080e+02  1.95999939e+00  4.24885198e-01 -8.04058614e-04  2.48138755e-03  0.00000000e+00  0.00000000e+00
  1.09920310e+02  1.95781714e+00  4.27840528e-01 -8.26374888e-04  2.43478987e-03  0.00000000e+00  0.00000000e+00
  1.10884550e+02  1.95549243e+00  4.30795859e-01 -8.39815880e-04  2.38825697e-03  0.00000000e+00  0.00000000e+00
  1.11848780e+02  1.95316000e+00  4.33751083e-01 -8.60655644e-04  2.34095476e-03  0.00000000e+00  0.00000000e+00
  1.12813010e+02  1.95069173e+00  4.36706338e-01 -8.71816779e-04  2.29391879e-03  0.00000000e+00  0.00000000e+00
  1.13777250e+02  1.94820407e+00  4.39648624e-01 -8.90232935e-04  2.24762776e-03  0.00000000e+00  0.00000000e+00
  1.14741480e+02  1.94560450e+00  4.42578603e-01 -9.01344363e-04  2.20162329e-03  0.00000000e+00  0.00000000e+00
  1.15705710e+02  1.94297735e+00  4.45508383e-01 -9.19016417e-04  2.15435442e-03  0.00000000e+00  0.00000000e+00
  1.16669950e+02  1.94023379e+00  4.48438137e-01 -9.28089479e-04  2.10684434e-03  0.00000000e+00  0.00000000e+00
  1.17634180e+02  1.93744682e+00  4.51345407e-01 -9.43215914e-04  2.05944391e-03  0.00000000e+00  0.00000000e+00
  1.18598420e+02  1.93456793e+00  4.54226600e-01 -9.51141438e-04  2.01233487e-03  0.00000000e+00  0.00000000e+00
  1.19562650e+02  1.93164041e+00  4.57107603e-01 -9.63931586e-04  1.96401984e-03  0.00000000e+00  0.00000000e+00
  1.20526880e+02  1.92860651e+00  4.59988583e-01 -9.68583963e-04  1.91548745e-03  0.00000000e+00  0.00000000e+00
  1.21491120e+02  1.92549612e+00  4.62819021e-01 -9.77209846e-04  1.86894097e-03  0.00000000e+00  0.00000000e+00
  1.22455350e+02  1.92233124e+00  4.65577246e-01 -9.81743455e-04  1.82490708e-03  0.00000000e+00  0.00000000e+00
  1.23419580e+02  1.91911308e+00  4.68335162e-01 -9.91482208e-04  1.77881088e-03  0.00000000e+00  0.00000000e+00
  1.24383820e+02  1.91582344e+00  4.71092911e-01 -9.95044322e-04  1.73160841e-03  0.00000000e+00  0.00000000e+00
  1.25348050e+02  1.91244021e+00  4.73806117e-01 -1.00196347e-03  1.68451226e-03  0.00000000e+00  0.00000000e+00
  1.26312280e+02  1.90901968e+00  4.76440679e-01 -1.00413919e-03  1.63892582e-03  0.00000000e+00  0.00000000e+00
  1.27276520e+02  1.90553173e+00  4.79074957e-01 -1.00979489e-03  1.59144395e-03  0.00000000e+00  0.00000000e+00
